#,title,videoUrl,videoId,publishedAt,position
67,"3.67 Happen To (I happen to know, You wouldn't happen to know)",https://www.youtube.com/watch?v=Oi85ntR7iws&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=67,Oi85ntR7iws,2023-04-10T13:43:15Z,66
68,"3.68 It's Time & Frequencies (It's about time you started, once)",https://www.youtube.com/watch?v=WYvoEiNdNfg&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=68,WYvoEiNdNfg,2023-04-10T13:45:00Z,67
69,"3.69 Passive Voice Present (is sold, is being built, is done)",https://www.youtube.com/watch?v=lOaHnOImGJ8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=69,lOaHnOImGJ8,2023-04-10T13:45:45Z,68
70,"3.70 Passive Future & Make Most Of (will be done, making the most of)",https://www.youtube.com/watch?v=Z5pkXoaG4OI&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=70,Z5pkXoaG4OI,2023-04-10T13:46:37Z,69
71,3.71 Need + Verb-ing (my hair needs cutting),https://www.youtube.com/watch?v=uP52xp8AoFI&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=71,uP52xp8AoFI,2023-04-10T13:47:31Z,70
72,"3.72 Prefixes & Estimations (overspend, undercook, three to four)",https://www.youtube.com/watch?v=6mKlkzKQkV4&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=72,6mKlkzKQkV4,2023-04-10T13:48:29Z,71
73,"3.73 Passive Voice Past (was cancelled, wasn't cancelled)",https://www.youtube.com/watch?v=8UFRkt0KdCs&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=73,8UFRkt0KdCs,2023-04-10T13:49:30Z,72
74,"3.74 Passive Present Perfect & Make Do (has been sold, make do with)",https://www.youtube.com/watch?v=WY1ysM-Dna4&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=74,WY1ysM-Dna4,2023-04-10T13:50:04Z,73
75,3.75 Point In (Is there any point in telling her),https://www.youtube.com/watch?v=7XculJ75LE8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=75,7XculJ75LE8,2023-04-10T13:50:31Z,74
76,"3.76 Passive Questions (Were you mugged, When was the last time)",https://www.youtube.com/watch?v=VmCltbSdsdw&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=76,VmCltbSdsdw,2023-04-10T13:52:06Z,75
77,"3.77 First/Last Time Adverbs (I last ate, she first came)",https://www.youtube.com/watch?v=Ojsl0ibwhQ4&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=77,Ojsl0ibwhQ4,2024-01-01T19:45:09Z,76
78,"3.78 What's The Point & Provided That (What's the point, provided that)",https://www.youtube.com/watch?v=26YltT_hTF8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=78,26YltT_hTF8,2024-01-01T19:45:21Z,77
79,"3.79 Phone Numbers & Scores (6977047, won 3-0)",https://www.youtube.com/watch?v=n3xq1p9U21M&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=79,n3xq1p9U21M,2024-01-01T19:45:29Z,78
80,"3.80 Glad & Have A Go (I'm glad I came, have a go at learning)",https://www.youtube.com/watch?v=Mnl9Pt3ZhJc&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=80,Mnl9Pt3ZhJc,2024-01-01T19:45:40Z,79
81,"3.81 Quantifiers (loads of dresses, heaps of shoes)",https://www.youtube.com/watch?v=aBhPMi-wCIs&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=81,aBhPMi-wCIs,2024-01-01T19:45:50Z,80
82,"3.82 Reasons & Emphatic Questions (That's why, Why on earth)",https://www.youtube.com/watch?v=ZLfrKxHhcrg&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=82,ZLfrKxHhcrg,2024-01-01T19:45:59Z,81
83,3.83 Would You Mind (Would you mind if I sat/opened),https://www.youtube.com/watch?v=eoSxvhqn2UQ&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=83,eoSxvhqn2UQ,2024-01-01T19:46:09Z,82
84,"3.84 Start & Stop (started raining, stopped eating)",https://www.youtube.com/watch?v=nXoztDcNuqo&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=84,nXoztDcNuqo,2024-01-01T19:46:18Z,83
85,3.85 Stop To (stopped in Rome to see),https://www.youtube.com/watch?v=3--1H-Qy55M&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=85,3--1H-Qy55M,2024-01-01T19:46:27Z,84
86,"3.86 Idioms & Had Better (on the ball, You'd better shape up)",https://www.youtube.com/watch?v=eBOzrXixc-M&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=86,eBOzrXixc-M,2024-01-01T19:46:38Z,85
87,3.87 Had Better Not (You'd better not shout/cry),https://www.youtube.com/watch?v=GfdZGLltGig&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=87,GfdZGLltGig,2024-01-01T19:46:51Z,86
88,3.88 Get At (What were they getting at),https://www.youtube.com/watch?v=5iiqRTWQjco&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=88,5iiqRTWQjco,2024-01-01T19:47:01Z,87
89,"3.89 Still & Yet (still in love, haven't done my homework yet)",https://www.youtube.com/watch?v=rVg0neopBPY&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=89,rVg0neopBPY,2024-01-01T19:47:15Z,88
90,"3.90 Already & No Longer (I've already told you, I no longer smoke)",https://www.youtube.com/watch?v=Znr6Ig21HaY&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=90,Znr6Ig21HaY,2024-01-01T19:47:24Z,89
