#,title,videoUrl,videoId,publishedAt,position
57,1.57: Present simple 'where' clauses (I live where she lives),https://www.youtube.com/watch?v=wUQmvrNEBRo&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=57,wUQmvrNEBRo,2023-04-11T18:08:48Z,56
58,1.58: HOW OFTEN...? & Frequency Adverbs (always/sometimes/never),https://www.youtube.com/watch?v=hVOQwPX_ZJ0&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=58,hVOQwPX_ZJ0,2023-04-11T18:09:19Z,57
59,1.59: HOW OFTEN...? (Once a week) & Years,https://www.youtube.com/watch?v=XSSKRgYkFV8&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=59,XSSKRgYkFV8,2023-04-11T18:09:58Z,58
60,1.60: Imperative with Phrasal Verbs (PUT ON & TAKE OFF),https://www.youtube.com/watch?v=R257PvU-rcM&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=60,R257PvU-rcM,2023-04-11T18:10:33Z,59
61,1.61: Verb TO TRY (Continuous & Simple),https://www.youtube.com/watch?v=TQjg-SSpVuc&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=61,TQjg-SSpVuc,2023-04-11T18:11:22Z,60
62,1.62: DATES & Tell me to... (Imperative),https://www.youtube.com/watch?v=e71UuF7Jq48&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=62,e71UuF7Jq48,2023-04-11T18:12:00Z,61
63,1.63: Verb TO LIKE + infinitive (Do you like to...?),https://www.youtube.com/watch?v=8azzjWYcTMw&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=63,8azzjWYcTMw,2023-04-11T18:12:31Z,62
64,"1.64: WHAT'S THE WEATHER LIKE?, TO RIDE & Parts of the BODY",https://www.youtube.com/watch?v=_tItB_vXYzk&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=64,_tItB_vXYzk,2023-04-11T18:20:59Z,63
65,1.65: Interrogative Frequency Adverbs (USUALLY & EVER),https://www.youtube.com/watch?v=MqlewBmDqqI&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=65,MqlewBmDqqI,2023-04-11T18:21:19Z,64
66,1.66: HOW LONG does it LAST? & TO LIKE + gerund (working),https://www.youtube.com/watch?v=zlF_fqsvw2I&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=66,zlF_fqsvw2I,2023-04-11T18:21:39Z,65
