#,title,videoUrl,videoId,publishedAt,position
41,AI 2 041,https://www.youtube.com/watch?v=bb6Uhnti67I&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=41,bb6Uhnti67I,2020-03-12T03:00:20Z,40
42,AI 2 042,https://www.youtube.com/watch?v=oRfn3fAsrHs&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=42,oRfn3fAsrHs,2020-03-12T03:00:13Z,41
43,AI 2 043,https://www.youtube.com/watch?v=aDaZErtv0iI&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=43,aDaZErtv0iI,2020-03-12T03:00:08Z,42
44,AI 2 044,https://www.youtube.com/watch?v=nhPoSFHu8fA&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=44,nhPoSFHu8fA,2020-03-12T03:00:03Z,43
45,AI 2 045,https://www.youtube.com/watch?v=hJ76ydLOuo0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=45,hJ76ydLOuo0,2020-03-12T02:41:08Z,44
46,AI 2 046,https://www.youtube.com/watch?v=1uIM7K10UKg&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=46,1uIM7K10UKg,2020-03-12T02:59:58Z,45
47,AI 2 047,https://www.youtube.com/watch?v=8HYsMuNjcn4&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=47,8HYsMuNjcn4,2020-03-12T02:59:26Z,46
48,AI 2 048,https://www.youtube.com/watch?v=ujhp8oAx_kU&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=48,ujhp8oAx_kU,2020-03-12T02:59:21Z,47
49,AI 2 049,https://www.youtube.com/watch?v=yPJl4Hmveik&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=49,yPJl4Hmveik,2020-03-12T02:59:12Z,48
50,AI 2 050,https://www.youtube.com/watch?v=DF0azNSYgaw&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=50,DF0azNSYgaw,2020-03-12T02:59:06Z,49
51,AI 2 051,https://www.youtube.com/watch?v=maABPB7o7FM&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=51,maABPB7o7FM,2020-03-12T02:59:01Z,50
52,AI 2 052,https://www.youtube.com/watch?v=1laap8ioCBA&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=52,1laap8ioCBA,2020-03-12T02:58:56Z,51
53,AI 2 053,https://www.youtube.com/watch?v=LILZcOtGAe0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=53,LILZcOtGAe0,2020-03-12T02:58:52Z,52
54,AI 2 054,https://www.youtube.com/watch?v=JFZmKQWxw2Q&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=54,JFZmKQWxw2Q,2020-03-12T02:58:42Z,53
55,AI 2 055,https://www.youtube.com/watch?v=swc5OUg7guo&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=55,swc5OUg7guo,2020-03-12T02:58:37Z,54
56,AI 2 056,https://www.youtube.com/watch?v=HCZvvVlAVXQ&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=56,HCZvvVlAVXQ,2020-03-12T02:58:31Z,55
57,AI 2 057,https://www.youtube.com/watch?v=UHSFZolxHIM&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=57,UHSFZolxHIM,2020-03-12T02:58:26Z,56
58,AI 2 058,https://www.youtube.com/watch?v=e1IlZgjwJRw&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=58,e1IlZgjwJRw,2020-03-12T02:58:11Z,57
59,AI 2 059,https://www.youtube.com/watch?v=c_MgWsE3L8A&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=59,c_MgWsE3L8A,2020-03-12T02:58:06Z,58
60,AI 2 060,https://www.youtube.com/watch?v=1JJDSQ3S32s&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=60,1JJDSQ3S32s,2020-03-12T02:58:00Z,59
61,AI 2 061,https://www.youtube.com/watch?v=P29WHi8c3UI&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=61,P29WHi8c3UI,2020-03-12T02:57:55Z,60
62,AI 2 062,https://www.youtube.com/watch?v=Mr42b_mjXzc&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=62,Mr42b_mjXzc,2020-03-12T02:57:50Z,61
63,AI 2 063,https://www.youtube.com/watch?v=zm0cQ8HRLE0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=63,zm0cQ8HRLE0,2020-03-12T02:57:39Z,62
64,AI 2 064,https://www.youtube.com/watch?v=Kfhtvgykj_U&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=64,Kfhtvgykj_U,2020-03-12T02:57:35Z,63
65,AI 2 065,https://www.youtube.com/watch?v=FqFeU3FNkXc&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=65,FqFeU3FNkXc,2020-03-12T02:57:29Z,64
66,AI 2 066,https://www.youtube.com/watch?v=nyQUG59Srtw&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=66,nyQUG59Srtw,2020-03-12T02:57:24Z,65
67,AI 2 067,https://www.youtube.com/watch?v=PBHIZ1cijJE&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=67,PBHIZ1cijJE,2020-03-12T02:57:17Z,66
68,AI 2 068,https://www.youtube.com/watch?v=0WR4IeycRyI&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=68,0WR4IeycRyI,2020-03-12T02:57:01Z,67
69,AI 2 069,https://www.youtube.com/watch?v=43qnhm1igmQ&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=69,43qnhm1igmQ,2020-03-12T02:56:56Z,68
70,AI 2 070,https://www.youtube.com/watch?v=FRGP34X9Kf0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=70,FRGP34X9Kf0,2020-03-12T02:56:52Z,69
71,AI 2 071,https://www.youtube.com/watch?v=ZE2g81ojNRo&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=71,ZE2g81ojNRo,2020-03-12T02:56:47Z,70
72,AI 2 072,https://www.youtube.com/watch?v=0ayHSjY8UiU&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=72,0ayHSjY8UiU,2020-03-12T02:56:42Z,71
73,AI 2 073,https://www.youtube.com/watch?v=eaBr0ok93PY&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=73,eaBr0ok93PY,2020-03-12T02:56:33Z,72
74,AI 2 074,https://www.youtube.com/watch?v=zmzwZCdUiaE&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=74,zmzwZCdUiaE,2020-03-12T02:56:27Z,73
75,AI 2 075,https://www.youtube.com/watch?v=XWn1kVf2Lk8&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=75,XWn1kVf2Lk8,2020-03-12T02:56:18Z,74
76,AI 2 076,https://www.youtube.com/watch?v=SKPIQnteZkk&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=76,SKPIQnteZkk,2020-03-12T02:56:13Z,75
77,AI 2 077,https://www.youtube.com/watch?v=EXVTKbWhMew&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=77,EXVTKbWhMew,2020-03-12T02:56:08Z,76
78,AI 2 078,https://www.youtube.com/watch?v=G2NBuvcU8dA&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=78,G2NBuvcU8dA,2020-03-12T02:55:58Z,77
79,AI 2 079,https://www.youtube.com/watch?v=PPl5migti14&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=79,PPl5migti14,2020-03-12T02:55:52Z,78
80,AI 2 080,https://www.youtube.com/watch?v=vXn5uIU1bhw&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=80,vXn5uIU1bhw,2020-03-12T02:55:46Z,79
81,AI 2 081,https://www.youtube.com/watch?v=yf-Fw6rqukE&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=81,yf-Fw6rqukE,2020-03-12T02:55:42Z,80
82,AI 2 082,https://www.youtube.com/watch?v=sDSeLiukcvQ&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=82,sDSeLiukcvQ,2020-03-12T02:55:37Z,81
83,AI 2 083,https://www.youtube.com/watch?v=KoNeRmR1TP8&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=83,KoNeRmR1TP8,2020-03-12T02:55:27Z,82
84,AI 2 084,https://www.youtube.com/watch?v=w2O81OMhG5E&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=84,w2O81OMhG5E,2020-03-12T02:55:20Z,83
