#,title,videoUrl,videoId,publishedAt,position
58,AI 2 058 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=fVsv_fD4_fk&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=58,fVsv_fD4_fk,2023-08-06T20:11:04Z,57
59,AI 2 059 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=BYxeuPyz_GE&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=59,BYxeuPyz_GE,2023-08-06T20:16:19Z,58
60,AI 2 060 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=sWWXBv8Z9KM&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=60,sWWXBv8Z9KM,2023-08-06T20:16:48Z,59
61,AI 2 061 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=dL5kvFNEV-A&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=61,dL5kvFNEV-A,2023-08-06T20:17:09Z,60
62,AI 2 062 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=rGJ4TTfbkHo&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=62,rGJ4TTfbkHo,2023-08-06T20:17:28Z,61
63,AI 2 063 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=oPvWcia3StQ&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=63,oPvWcia3StQ,2023-08-06T20:17:49Z,62
64,AI 2 064 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=CSwcJFQsKn0&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=64,CSwcJFQsKn0,2023-08-06T20:18:13Z,63
65,AI 2 065 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=wQUFVSrE5p4&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=65,wQUFVSrE5p4,2023-08-06T20:18:33Z,64
66,AI 2 066 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=itLdV6R3oKQ&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=66,itLdV6R3oKQ,2023-08-06T20:18:54Z,65
67,AI 2 067 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=nO3gWUdyMyU&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=67,nO3gWUdyMyU,2023-08-06T20:19:17Z,66
