#,title,videoUrl,videoId,publishedAt,position
74,AI 3 074,https://www.youtube.com/watch?v=OExsYwwdTTw&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=74,OExsYwwdTTw,2020-03-14T22:39:03Z,73
75,AI 3 075,https://www.youtube.com/watch?v=TxyaAfoqeRo&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=75,TxyaAfoqeRo,2020-03-14T22:39:07Z,74
76,AI 3 076,https://www.youtube.com/watch?v=0QO128a1Z_A&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=76,0QO128a1Z_A,2020-03-14T22:39:13Z,75
77,AI 3 077,https://www.youtube.com/watch?v=HsuwYlRL8yM&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=77,HsuwYlRL8yM,2020-03-14T22:39:18Z,76
78,AI 3 078,https://www.youtube.com/watch?v=wS-CNpD6_7w&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=78,wS-CNpD6_7w,2020-03-14T22:39:26Z,77
79,AI 3 079,https://www.youtube.com/watch?v=sdONnV0b3ko&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=79,sdONnV0b3ko,2020-03-14T22:39:33Z,78
80,AI 3 080,https://www.youtube.com/watch?v=9n8SMX7aBxk&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=80,9n8SMX7aBxk,2020-03-14T22:39:39Z,79
81,AI 3 081,https://www.youtube.com/watch?v=utuI1i-rtFc&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=81,utuI1i-rtFc,2020-03-14T22:39:44Z,80
82,AI 3 082,https://www.youtube.com/watch?v=MJCYo3T3mJc&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=82,MJCYo3T3mJc,2020-03-14T22:39:48Z,81
83,AI 3 083,https://www.youtube.com/watch?v=ewhpJDtuBxc&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=83,ewhpJDtuBxc,2020-03-14T22:39:55Z,82
84,AI 3 084,https://www.youtube.com/watch?v=PTR7ReazYD0&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=84,PTR7ReazYD0,2020-03-14T22:40:03Z,83
85,AI 3 085,https://www.youtube.com/watch?v=pPx-R_oVNNI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=85,pPx-R_oVNNI,2020-03-14T22:40:08Z,84
86,AI 3 086,https://www.youtube.com/watch?v=MMXqGJ8noKY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=86,MMXqGJ8noKY,2020-03-14T22:40:13Z,85
87,AI 3 087,https://www.youtube.com/watch?v=rFGmIca6few&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=87,rFGmIca6few,2020-03-14T22:40:21Z,86
88,AI 3 088,https://www.youtube.com/watch?v=F0Klj55OQdA&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=88,F0Klj55OQdA,2020-03-14T22:40:29Z,87
89,AI 3 089,https://www.youtube.com/watch?v=E_vNgeBYmck&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=89,E_vNgeBYmck,2020-03-14T22:40:35Z,88
90,AI 3 090,https://www.youtube.com/watch?v=9tC8VhetjEI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=90,9tC8VhetjEI,2020-03-14T22:40:41Z,89
91,AI 3 091,https://www.youtube.com/watch?v=F3Pmf_40fHo&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=91,F3Pmf_40fHo,2020-03-14T22:40:46Z,90
92,AI 3 092,https://www.youtube.com/watch?v=IlDiSVLBCTA&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=92,IlDiSVLBCTA,2020-03-14T22:40:51Z,91
